0,2,50,0,0,50,
0,3,1,1,0,1,
1,0,51,2,0,51,
2,0,51,3,1,51,
3,1,51,4,0,51,
4,0,51,5,d,51,
5,d,51,6,b,51,
6,b,51,7,8,51,
7,8,51,8,0,51,
8,0,51,9,0,27,1,10,2,7,3,7,
9,1,10,10,1,2,2,1,4,2,6,1,8,2,c,2,
9,0,27,11,0,3,1,1,3,4,4,3,5,1,7,4,8,5,9,2,b,2,e,1,f,1,
9,2,7,12,1,2,2,1,3,1,c,2,f,1,
9,3,7,13,0,2,4,1,8,3,c,1,
10,4,6,14,0,2,2,4,
10,c,5,15,2,5,
10,8,10,16,0,3,2,7,
10,3,5,17,0,4,2,1,
10,0,5,18,0,4,2,1,
10,2,2,19,0,2,
10,e,1,20,2,1,
10,7,4,21,2,4,
10,f,2,22,2,2,
10,9,2,23,2,2,
10,1,5,24,0,3,2,2,
10,5,1,25,2,1,
10,b,2,26,2,2,
10,6,1,27,0,1,
11,0,19,28,0,15,2,2,f,2,
11,2,32,29,0,20,2,5,5,1,8,1,f,5,
12,2,7,30,0,5,f,2,
12,0,35,31,0,19,1,7,2,2,5,1,6,1,7,2,a,1,c,1,e,1,
12,8,1,32,1,1,
12,f,7,33,2,1,8,1,e,4,f,1,
12,5,1,34,8,1,
13,f,3,35,6,1,b,1,c,1,
13,0,24,36,0,1,1,2,2,1,3,1,4,3,5,1,6,2,7,1,8,2,9,1,a,1,b,2,d,1,e,5,
13,1,8,37,0,1,3,1,4,1,5,1,8,1,9,1,a,1,e,1,
13,2,3,38,5,1,8,1,b,1,
13,a,1,39,d,1,
13,8,2,40,5,1,9,1,
13,5,1,41,f,1,
13,c,1,42,b,1,
13,6,1,43,2,1,
13,e,5,44,5,1,8,1,9,1,f,2,
13,7,2,45,1,2,
14,b,5,46,4,1,7,1,a,3,
14,1,4,47,3,2,7,1,e,1,
14,5,5,48,1,1,3,1,7,1,a,1,e,1,
14,e,6,49,8,2,a,1,b,1,c,1,d,1,
14,8,5,50,0,2,1,1,4,1,5,1,
14,0,2,51,0,1,3,1,
14,d,2,52,7,1,a,1,
14,c,1,53,3,1,
14,2,2,54,b,1,c,1,
14,a,2,55,a,1,d,1,
14,6,3,56,8,1,b,1,e,1,
14,4,4,57,a,1,e,2,f,1,
14,9,4,58,1,1,8,1,d,1,f,1,
14,f,3,59,3,1,7,1,a,1,
14,7,1,60,5,1,
14,3,2,61,1,1,6,1,
15,a,9,62,0,9,
15,7,5,63,0,5,
15,b,3,64,0,3,
15,4,2,65,0,2,
15,0,3,66,0,3,
15,3,6,67,0,6,
15,1,4,68,0,4,
15,d,3,69,0,3,
15,e,5,70,0,5,
15,f,2,71,0,2,
15,8,4,72,0,4,
15,5,2,73,0,2,
15,c,2,74,0,2,
15,6,1,75,0,1,
16,0,51,76,0,51,
17,0,51,77,0,51,
18,0,51,78,0,51,
19,0,51,79,0,51,
20,0,51,80,0,51,
21,0,51,81,0,51,
22,0,51,82,0,51,
23,0,51,83,0,51,
24,0,51,84,0,51,
25,0,51,85,0,51,
26,0,51,86,0,51,
27,0,51,87,0,51,
28,0,51,88,0,51,
29,0,51,89,0,51,
30,0,51,90,1,3,2,48,
31,2,48,91,
31,1,3,92,
9999999999999
9999999999999
